  4.08163265306122436E-012   0.0000000000000000     
  8.16326530612244872E-012  1.72142098121044187E-006
  1.22448979591836723E-011  1.37438164106069961E-005
  1.63265306122448974E-011  4.62306560631945776E-005
  2.04081632653061226E-011  1.09071576944531524E-004
  2.44897959183673445E-011  2.11748399988307009E-004
  2.85714285714285697E-011  3.63204643098930012E-004
  3.26530612244897949E-011  5.71719657225722567E-004
  3.67346938775510200E-011  8.44788479251651456E-004
  4.08163265306122452E-011  1.18900845475033729E-003
  4.48979591836734704E-011  1.60997363537019700E-003
  4.89795918367346891E-011  2.11217790005841302E-003
  5.30612244897959142E-011  2.69892768689730753E-003
  5.71428571428571394E-011  3.37226515339350032E-003
  6.12244897959183646E-011  4.13290250808586324E-003
  6.53061224489795897E-011  4.98016817580342313E-003
  6.93877551020408149E-011  5.91196537333395482E-003
  7.34693877551020401E-011  6.92474358221281238E-003
  7.75510204081632652E-011  8.01348331139743741E-003
  8.16326530612244904E-011  9.17169444536623975E-003
  8.57142857142857156E-011  1.03914283733100455E-002
  8.97959183673469407E-011  1.16633039932218067E-002
  9.38775510204081659E-011  1.29765475815074357E-002
  9.79591836734693781E-011  1.43190464149182146E-002
  1.02040816326530603E-010  1.56774159278276516E-002
  1.06122448979591828E-010  1.70370800848353918E-002
  1.10204081632653054E-010  1.83823645470655057E-002
  1.14285714285714279E-010  1.96966021110148437E-002
  1.18367346938775504E-010  2.09622498020742079E-002
  1.22448979591836729E-010  2.21610169115437905E-002
  1.26530612244897954E-010  2.32740031767372652E-002
  1.30612244897959179E-010  2.42818462192261539E-002
  1.34693877551020405E-010  2.51648772770112633E-002
  1.38775510204081630E-010  2.59032841929761302E-002
  1.42857142857142855E-010  2.64772805549061581E-002
  1.46938775510204080E-010  2.68672798221303993E-002
  1.51020408163265305E-010  2.70540732209124876E-002
  1.55102040816326530E-010  2.70190101454815777E-002
  1.59183673469387756E-010  2.67441797644153330E-002
  1.63265306122448981E-010  2.62125925032715701E-002
