"çïïîêÏëÊÇRÇoÅ^ÇrÇYÇQçÜã@  ÇRë‰ìØéû"
"ãLò^í∑","éûä‘é≤","ƒÿ∂ﬁì˙ït","ƒÿ∂ﬁéûçè"
"1000DIV","5s (10ms)","12-09-05","13:57:11"

"¡¨»Ÿ","±›Ãﬂ","ìdà≥é≤","∫“›ƒ","Ωπ∞ÿ›∏ﬁ","ïœä∑î‰","µÃæØƒ","Ã®Ÿ¿"
"CH1","8936 analog","200mV","ìdó¨","OFF","-","-","500Hz"
"CH2","8936 analog","200mV","ìdà≥","OFF","-","-","500Hz"
"CH3","8936 analog","200mV","ÇfÇu","OFF","-","-","5Hz"
"CH4","8936 analog","200mV","êßà≥ã@","OFF","-","-","500Hz"
"CH5","8936 analog","500mV","âÒì]ë¨ìx","OFF","-","-","5Hz"
"CH6","8936 analog","500mV","","OFF","-","-","5Hz"

"éûä‘[s]","CH1(Max)[V]","CH1(Min)[V]","CH2(Max)[V]","CH2(Min)[V]","CH3(Max)[V]","CH3(Min)[V]","CH4(Max)[V]","CH4(Min)[V]","CH5(Max)[V]","CH5(Min)[V]","CH6(Max)[V]","CH6(Min)[V]"
5.4500000e+000,-7.25000e-002,-7.75000e-002,+1.42500e-001,+1.37500e-001,+1.00000e-002,+7.50000e-003,+0.00000e+000,-5.00000e-003,+2.76250e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
5.5000000e+000,-7.25000e-002,-7.75000e-002,+1.42500e-001,+1.37500e-001,+1.00000e-002,+7.50000e-003,+0.00000e+000,-2.50000e-003,+2.76250e+000,+2.76250e+000,+3.12500e-002,+0.00000e+000
5.5500000e+000,-7.00000e-002,-7.50000e-002,+1.40000e-001,+1.37500e-001,+1.00000e-002,+1.00000e-002,+0.00000e+000,-5.00000e-003,+2.76250e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
5.6000000e+000,-7.00000e-002,-7.50000e-002,+1.40000e-001,+1.37500e-001,+1.00000e-002,+1.00000e-002,+0.00000e+000,-7.50000e-003,+2.76250e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
5.6500000e+000,-7.25000e-002,-7.50000e-002,+1.40000e-001,+1.37500e-001,+1.00000e-002,+7.50000e-003,+0.00000e+000,-5.00000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,-6.25000e-003
5.7000000e+000,-7.50000e-002,-7.75000e-002,+1.40000e-001,+1.37500e-001,+1.00000e-002,+7.50000e-003,+0.00000e+000,-2.50000e-003,+2.76250e+000,+2.75625e+000,+2.50000e-002,-6.25000e-003
5.7500000e+000,-7.00000e-002,-7.50000e-002,+1.40000e-001,+1.37500e-001,+1.00000e-002,+7.50000e-003,+0.00000e+000,-2.50000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+0.00000e+000
5.8000000e+000,-7.25000e-002,-7.50000e-002,+1.40000e-001,+1.37500e-001,+1.00000e-002,+7.50000e-003,+2.50000e-003,-2.50000e-003,+2.76250e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
5.8500000e+000,-7.50000e-002,-8.00000e-002,+1.42500e-001,+1.37500e-001,+7.50000e-003,+7.50000e-003,+2.50000e-003,+0.00000e+000,+2.76250e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
5.9000000e+000,-7.75000e-002,-8.00000e-002,+1.42500e-001,+1.42500e-001,+1.00000e-002,+7.50000e-003,+2.50000e-003,+0.00000e+000,+2.76250e+000,+2.75625e+000,+3.12500e-002,+0.00000e+000
5.9500000e+000,-7.75000e-002,-7.75000e-002,+1.42500e-001,+1.40000e-001,+7.50000e-003,+5.00000e-003,+5.00000e-003,+2.50000e-003,+2.76250e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
6.0000000e+000,-7.50000e-002,-7.75000e-002,+1.42500e-001,+1.37500e-001,+1.00000e-002,+7.50000e-003,+5.00000e-003,+0.00000e+000,+2.76250e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
6.0500000e+000,-7.50000e-002,-8.00000e-002,+1.40000e-001,+1.37500e-001,+1.00000e-002,+7.50000e-003,+2.50000e-003,+0.00000e+000,+2.76250e+000,+2.76250e+000,+2.50000e-002,+0.00000e+000
6.1000000e+000,-7.50000e-002,-7.75000e-002,+1.40000e-001,+1.37500e-001,+1.00000e-002,+7.50000e-003,+5.00000e-003,-2.50000e-003,+2.76250e+000,+2.75625e+000,+3.12500e-002,+0.00000e+000
6.1500000e+000,-7.50000e-002,-7.50000e-002,+1.42500e-001,+1.37500e-001,+1.00000e-002,+7.50000e-003,+2.50000e-003,-2.50000e-003,+2.76875e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
6.2000000e+000,-7.50000e-002,-8.00000e-002,+1.42500e-001,+1.37500e-001,+1.00000e-002,+1.00000e-002,+5.00000e-003,+2.50000e-003,+2.76250e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
6.2500000e+000,-7.75000e-002,-8.00000e-002,+1.42500e-001,+1.40000e-001,+1.00000e-002,+7.50000e-003,+5.00000e-003,+0.00000e+000,+2.76250e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
6.3000000e+000,-7.75000e-002,-8.00000e-002,+1.42500e-001,+1.40000e-001,+1.00000e-002,+7.50000e-003,+5.00000e-003,-2.50000e-003,+2.76250e+000,+2.75625e+000,+3.12500e-002,+0.00000e+000
6.3500000e+000,-8.00000e-002,-8.00000e-002,+1.42500e-001,+1.40000e-001,+7.50000e-003,+7.50000e-003,+2.50000e-003,+0.00000e+000,+2.76250e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
6.4000000e+000,-8.00000e-002,-8.25000e-002,+1.42500e-001,+1.40000e-001,+7.50000e-003,+5.00000e-003,+2.50000e-003,+0.00000e+000,+2.76250e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
6.4500000e+000,-8.00000e-002,-8.25000e-002,+1.42500e-001,+1.40000e-001,+7.50000e-003,+7.50000e-003,+2.50000e-003,+0.00000e+000,+2.76250e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
6.5000000e+000,-7.75000e-002,-8.25000e-002,+1.40000e-001,+1.37500e-001,+7.50000e-003,+5.00000e-003,+2.50000e-003,+2.50000e-003,+2.76250e+000,+2.76250e+000,+3.12500e-002,+0.00000e+000
6.5500000e+000,-7.75000e-002,-8.00000e-002,+1.42500e-001,+1.40000e-001,+7.50000e-003,+5.00000e-003,+2.50000e-003,+2.50000e-003,+2.76250e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
6.6000000e+000,-7.75000e-002,-8.00000e-002,+1.45000e-001,+1.37500e-001,+7.50000e-003,+5.00000e-003,+5.00000e-003,+0.00000e+000,+2.76250e+000,+2.75625e+000,+2.50000e-002,-6.25000e-003
6.6500000e+000,-7.75000e-002,-8.00000e-002,+1.42500e-001,+1.40000e-001,+7.50000e-003,+5.00000e-003,+5.00000e-003,+0.00000e+000,+2.76250e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
6.7000000e+000,-7.75000e-002,-8.25000e-002,+1.42500e-001,+1.40000e-001,+1.00000e-002,+7.50000e-003,+5.00000e-003,+0.00000e+000,+2.76250e+000,+2.75625e+000,+3.12500e-002,+0.00000e+000
6.7500000e+000,-8.00000e-002,-8.25000e-002,+1.42500e-001,+1.37500e-001,+1.00000e-002,+7.50000e-003,+5.00000e-003,+2.50000e-003,+2.75625e+000,+2.75625e+000,+3.12500e-002,+0.00000e+000
6.8000000e+000,-7.75000e-002,-8.00000e-002,+1.42500e-001,+1.40000e-001,+1.25000e-002,+1.00000e-002,+5.00000e-003,+2.50000e-003,+2.76250e+000,+2.75000e+000,+2.50000e-002,-6.25000e-003
6.8500000e+000,-7.75000e-002,-8.25000e-002,+1.42500e-001,+1.40000e-001,+1.25000e-002,+1.00000e-002,+5.00000e-003,+0.00000e+000,+2.75625e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
6.9000000e+000,-8.00000e-002,-8.25000e-002,+1.42500e-001,+1.37500e-001,+1.25000e-002,+7.50000e-003,+5.00000e-003,+2.50000e-003,+2.76250e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
6.9500000e+000,-8.00000e-002,-8.50000e-002,+1.45000e-001,+1.40000e-001,+1.25000e-002,+1.00000e-002,+5.00000e-003,+0.00000e+000,+2.75625e+000,+2.75625e+000,+3.12500e-002,+0.00000e+000
7.0000000e+000,-7.75000e-002,-8.25000e-002,+1.42500e-001,+1.40000e-001,+1.25000e-002,+7.50000e-003,+5.00000e-003,+0.00000e+000,+2.76250e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
7.0500000e+000,-7.75000e-002,-8.25000e-002,+1.42500e-001,+1.40000e-001,+1.25000e-002,+1.00000e-002,+7.50000e-003,+2.50000e-003,+2.75625e+000,+2.75000e+000,+2.50000e-002,+0.00000e+000
7.1000000e+000,-8.00000e-002,-8.25000e-002,+1.40000e-001,+1.40000e-001,+1.25000e-002,+1.00000e-002,+5.00000e-003,+0.00000e+000,+2.75625e+000,+2.75000e+000,+2.50000e-002,+0.00000e+000
7.1500000e+000,-7.75000e-002,-8.25000e-002,+1.42500e-001,+1.37500e-001,+1.25000e-002,+1.00000e-002,+5.00000e-003,+0.00000e+000,+2.75625e+000,+2.75000e+000,+2.50000e-002,+0.00000e+000
7.2000000e+000,-8.00000e-002,-8.25000e-002,+1.40000e-001,+1.37500e-001,+1.25000e-002,+1.00000e-002,+2.50000e-003,+0.00000e+000,+2.75625e+000,+2.75000e+000,+2.50000e-002,+0.00000e+000
7.2500000e+000,-8.00000e-002,-8.25000e-002,+1.42500e-001,+1.37500e-001,+1.50000e-002,+1.25000e-002,+2.50000e-003,-5.00000e-003,+2.76250e+000,+2.75625e+000,+3.12500e-002,+0.00000e+000
7.3000000e+000,-7.75000e-002,-8.25000e-002,+1.42500e-001,+1.40000e-001,+1.50000e-002,+1.25000e-002,+2.50000e-003,+0.00000e+000,+2.75625e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
7.3500000e+000,-7.75000e-002,-8.00000e-002,+1.42500e-001,+1.37500e-001,+1.50000e-002,+1.25000e-002,+2.50000e-003,+0.00000e+000,+2.75625e+000,+2.75625e+000,+2.50000e-002,-6.25000e-003
7.4000000e+000,-7.75000e-002,-8.25000e-002,+1.45000e-001,+1.37500e-001,+1.50000e-002,+1.00000e-002,+5.00000e-003,+0.00000e+000,+2.75625e+000,+2.75000e+000,+3.12500e-002,-6.25000e-003
7.4500000e+000,-7.75000e-002,-8.25000e-002,+1.42500e-001,+1.37500e-001,+1.25000e-002,+1.25000e-002,+5.00000e-003,+0.00000e+000,+2.76250e+000,+2.75625e+000,+2.50000e-002,-6.25000e-003
7.5000000e+000,-7.50000e-002,-7.75000e-002,+1.42500e-001,+1.37500e-001,+1.50000e-002,+1.25000e-002,+5.00000e-003,+0.00000e+000,+2.76250e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
7.5500000e+000,-7.50000e-002,-8.00000e-002,+1.40000e-001,+1.35000e-001,+1.25000e-002,+1.25000e-002,+5.00000e-003,+2.50000e-003,+2.76250e+000,+2.75000e+000,+2.50000e-002,+0.00000e+000
7.6000000e+000,-7.50000e-002,-8.00000e-002,+1.42500e-001,+1.37500e-001,+1.50000e-002,+1.25000e-002,+2.50000e-003,+0.00000e+000,+2.76250e+000,+2.75625e+000,+3.12500e-002,+0.00000e+000
7.6500000e+000,-7.75000e-002,-8.00000e-002,+1.35000e-001,+1.35000e-001,+1.50000e-002,+1.25000e-002,+2.50000e-003,-2.50000e-003,+2.75625e+000,+2.75000e+000,+2.50000e-002,-6.25000e-003
7.7000000e+000,-7.75000e-002,-8.00000e-002,+1.35000e-001,+1.32500e-001,+1.50000e-002,+1.25000e-002,+5.00000e-003,+0.00000e+000,+2.75625e+000,+2.75000e+000,+2.50000e-002,-6.25000e-003
7.7500000e+000,-7.50000e-002,-7.75000e-002,+1.37500e-001,+1.35000e-001,+1.50000e-002,+1.25000e-002,+2.50000e-003,+0.00000e+000,+2.75625e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
7.8000000e+000,-7.50000e-002,-8.00000e-002,+1.40000e-001,+1.37500e-001,+1.50000e-002,+1.25000e-002,+2.50000e-003,-2.50000e-003,+2.75625e+000,+2.75000e+000,+2.50000e-002,+0.00000e+000
7.8500000e+000,-7.50000e-002,-8.00000e-002,+1.42500e-001,+1.37500e-001,+1.50000e-002,+1.50000e-002,+2.50000e-003,+0.00000e+000,+2.76250e+000,+2.75625e+000,+3.12500e-002,+0.00000e+000
7.9000000e+000,-7.75000e-002,-8.00000e-002,+1.37500e-001,+1.35000e-001,+1.50000e-002,+1.25000e-002,+2.50000e-003,+0.00000e+000,+2.76250e+000,+2.75000e+000,+3.12500e-002,+0.00000e+000
7.9500000e+000,-7.50000e-002,-7.75000e-002,+1.42500e-001,+1.37500e-001,+1.50000e-002,+1.25000e-002,+2.50000e-003,+0.00000e+000,+2.75625e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
8.0000000e+000,-7.50000e-002,-7.75000e-002,+1.40000e-001,+1.35000e-001,+1.50000e-002,+1.25000e-002,+2.50000e-003,+0.00000e+000,+2.76250e+000,+2.75625e+000,+2.50000e-002,+0.00000e+000
8.0500000e+000,-7.50000e-002,-7.75000e-002,+1.40000e-001,+1.37500e-001,+1.75000e-002,+1.25000e-002,+5.00000e-003,+2.50000e-003,+2.75625e+000,+2.75625e+000,+3.12500e-002,+0.00000e+000
8.1000000e+000,-7.50000e-002,-7.75000e-002,+1.40000e-001,+1.37500e-001,+1.50000e-002,+1.25000e-002,+2.50000e-003,+0.00000e+000,+2.75625e+000,+2.75000e+000,+3.12500e-002,+0.00000e+000
8.1500000e+000,-6.00000e-002,-7.50000e-002,+1.37500e-001,+1.12500e-001,+1.50000e-002,+1.50000e-002,+2.50000e-003,+0.00000e+000,+2.75625e+000,+2.75000e+000,+2.50000e-002,+0.00000e+000
8.2000000e+000,-2.75000e-002,-5.25000e-002,+1.00000e-001,+5.25000e-002,+1.25000e-002,+1.00000e-002,+5.00000e-003,+2.50000e-003,+2.75625e+000,+2.75000e+000,+3.12500e-002,+0.00000e+000
8.2500000e+000,+1.50000e-002,-1.50000e-002,+3.75000e-002,-2.00000e-002,+1.00000e-002,+7.50000e-003,+2.50000e-003,-2.50000e-003,+2.75000e+000,+2.75000e+000,+3.12500e-002,+0.00000e+000
8.3000000e+000,+3.25000e-002,+1.75000e-002,-2.50000e-002,-5.25000e-002,+7.50000e-003,+2.50000e-003,+1.00000e-002,+7.50000e-003,+2.75000e+000,+2.73750e+000,+2.50000e-002,-6.25000e-003
8.3500000e+000,+5.75000e-002,+3.75000e-002,-6.00000e-002,-9.75000e-002,+2.50000e-003,-2.50000e-003,+1.25000e-002,+5.00000e-003,+2.74375e+000,+2.73750e+000,+2.50000e-002,+0.00000e+000
8.4000000e+000,+7.75000e-002,+6.00000e-002,-1.07500e-001,-1.45000e-001,-2.50000e-003,-5.00000e-003,+1.75000e-002,+1.00000e-002,+2.74375e+000,+2.73750e+000,+2.50000e-002,+0.00000e+000
8.4500000e+000,+1.00000e-001,+8.50000e-002,-1.57500e-001,-1.95000e-001,-7.50000e-003,-1.25000e-002,+1.75000e-002,+1.25000e-002,+2.74375e+000,+2.73750e+000,+3.12500e-002,+0.00000e+000
8.5000000e+000,+1.17500e-001,+1.00000e-001,-2.05000e-001,-2.45000e-001,-1.25000e-002,-1.75000e-002,+2.25000e-002,+1.75000e-002,+2.73750e+000,+2.73125e+000,+3.12500e-002,+0.00000e+000
8.5500000e+000,+1.37500e-001,+1.20000e-001,-2.57500e-001,-3.17500e-001,-2.00000e-002,-2.75000e-002,+3.00000e-002,+2.50000e-002,+2.73750e+000,+2.73125e+000,+2.50000e-002,+0.00000e+000
8.6000000e+000,+1.52500e-001,+1.42500e-001,-3.35000e-001,-4.15000e-001,-3.00000e-002,-4.25000e-002,+4.75000e-002,+3.50000e-002,+2.73125e+000,+2.72500e+000,+2.50000e-002,+0.00000e+000
8.6500000e+000,+1.50000e-001,+1.30000e-001,-4.35000e-001,-5.05000e-001,-4.75000e-002,-6.50000e-002,+6.75000e-002,+5.00000e-002,+2.72500e+000,+2.71875e+000,+3.12500e-002,-6.25000e-003
8.7000000e+000,+1.20000e-001,+8.00000e-002,-5.17500e-001,-5.57500e-001,-6.75000e-002,-8.50000e-002,+9.25000e-002,+7.75000e-002,+2.72500e+000,+2.71250e+000,+3.12500e-002,+0.00000e+000
8.7500000e+000,+7.00000e-002,+3.50000e-002,-5.62500e-001,-5.75000e-001,-8.50000e-002,-1.02500e-001,+1.15000e-001,+1.00000e-001,+2.71875e+000,+2.71250e+000,+3.12500e-002,+0.00000e+000
8.8000000e+000,+3.25000e-002,+2.50000e-002,-5.77500e-001,-5.82500e-001,-1.05000e-001,-1.07500e-001,+1.15000e-001,+1.15000e-001,+2.71875e+000,+2.70625e+000,+3.12500e-002,+0.00000e+000
8.8500000e+000,+3.00000e-002,+2.75000e-002,-5.80000e-001,-5.80000e-001,-1.07500e-001,-1.10000e-001,+1.15000e-001,+1.15000e-001,+2.71250e+000,+2.71250e+000,+3.12500e-002,+0.00000e+000
8.9000000e+000,+3.25000e-002,+2.75000e-002,-5.80000e-001,-5.80000e-001,-1.07500e-001,-1.10000e-001,+1.17500e-001,+1.15000e-001,+2.71875e+000,+2.71250e+000,+2.50000e-002,+0.00000e+000
8.9500000e+000,+3.25000e-002,+2.75000e-002,-5.77500e-001,-5.82500e-001,-1.07500e-001,-1.10000e-001,+1.17500e-001,+1.15000e-001,+2.71250e+000,+2.70625e+000,+2.50000e-002,+0.00000e+000
9.0000000e+000,+3.50000e-002,+3.00000e-002,-5.77500e-001,-5.82500e-001,-1.07500e-001,-1.10000e-001,+1.17500e-001,+1.15000e-001,+2.71875e+000,+2.70625e+000,+3.12500e-002,-6.25000e-003
9.0500000e+000,+3.00000e-002,+2.75000e-002,-5.77500e-001,-5.82500e-001,-1.07500e-001,-1.10000e-001,+1.17500e-001,+1.15000e-001,+2.71250e+000,+2.71250e+000,+2.50000e-002,+0.00000e+000
9.1000000e+000,+3.00000e-002,+2.75000e-002,-5.80000e-001,-5.82500e-001,-1.07500e-001,-1.12500e-001,+1.17500e-001,+1.12500e-001,+2.71250e+000,+2.70625e+000,+2.50000e-002,+0.00000e+000
9.1500000e+000,+3.25000e-002,+2.75000e-002,-5.77500e-001,-5.80000e-001,-1.07500e-001,-1.12500e-001,+1.15000e-001,+1.12500e-001,+2.71250e+000,+2.71250e+000,+2.50000e-002,-6.25000e-003
9.2000000e+000,+3.25000e-002,+2.75000e-002,-5.77500e-001,-5.82500e-001,-1.07500e-001,-1.10000e-001,+1.15000e-001,+1.12500e-001,+2.71250e+000,+2.70625e+000,+3.12500e-002,+0.00000e+000
9.2500000e+000,+3.00000e-002,+1.25000e-002,-5.80000e-001,-5.85000e-001,-1.07500e-001,-1.10000e-001,+1.20000e-001,+1.15000e-001,+2.71250e+000,+2.70625e+000,+3.12500e-002,+0.00000e+000
9.3000000e+000,+5.00000e-003,-6.25000e-002,-5.82500e-001,-5.87500e-001,-1.10000e-001,-1.22500e-001,+1.47500e-001,+1.25000e-001,+2.71250e+000,+2.70625e+000,+3.12500e-002,+0.00000e+000
9.3500000e+000,-8.25000e-002,-1.87500e-001,-5.75000e-001,-5.92500e-001,-1.25000e-001,-1.40000e-001,+1.95000e-001,+1.55000e-001,+2.70625e+000,+2.70000e+000,+2.50000e-002,+0.00000e+000
9.4000000e+000,-2.07500e-001,-2.45000e-001,-5.60000e-001,-5.70000e-001,-1.45000e-001,-1.57500e-001,+2.20000e-001,+2.05000e-001,+2.70625e+000,+2.70000e+000,+3.12500e-002,+0.00000e+000
9.4500000e+000,-2.52500e-001,-3.05000e-001,-5.42500e-001,-5.62500e-001,-1.60000e-001,-1.70000e-001,+2.42500e-001,+2.20000e-001,+2.70000e+000,+2.69375e+000,+2.50000e-002,+0.00000e+000
9.5000000e+000,-3.15000e-001,-3.75000e-001,-5.07500e-001,-5.35000e-001,-1.72500e-001,-1.80000e-001,+2.72500e-001,+2.45000e-001,+2.70000e+000,+2.69375e+000,+3.12500e-002,+0.00000e+000
9.5500000e+000,-3.87500e-001,-4.52500e-001,-4.57500e-001,-5.00000e-001,-1.80000e-001,-1.92500e-001,+3.07500e-001,+2.80000e-001,+2.70000e+000,+2.68750e+000,+2.50000e-002,+0.00000e+000
9.6000000e+000,-4.72500e-001,-5.47500e-001,-3.87500e-001,-4.47500e-001,-1.95000e-001,-2.02500e-001,+3.55000e-001,+3.15000e-001,+2.69375e+000,+2.68750e+000,+2.50000e-002,+0.00000e+000
9.6500000e+000,-5.65000e-001,-6.17500e-001,-3.20000e-001,-3.70000e-001,-2.05000e-001,-2.07500e-001,+4.00000e-001,+3.67500e-001,+2.69375e+000,+2.68125e+000,+2.50000e-002,+6.25000e-003
9.7000000e+000,-6.27500e-001,-6.52500e-001,-2.67500e-001,-3.07500e-001,-2.07500e-001,-2.10000e-001,+4.32500e-001,+4.07500e-001,+2.68750e+000,+2.68125e+000,+2.50000e-002,+0.00000e+000
9.7500000e+000,-6.57500e-001,-6.75000e-001,-2.25000e-001,-2.60000e-001,-2.05000e-001,-2.10000e-001,+4.55000e-001,+4.37500e-001,+2.68750e+000,+2.68125e+000,+2.50000e-002,+0.00000e+000
9.8000000e+000,-6.80000e-001,-6.90000e-001,-1.85000e-001,-2.22500e-001,-2.02500e-001,-2.05000e-001,+4.87500e-001,+4.62500e-001,+2.68125e+000,+2.67500e+000,+3.12500e-002,+0.00000e+000
9.8500000e+000,-6.92500e-001,-6.97500e-001,-1.52500e-001,-1.77500e-001,-1.95000e-001,-2.00000e-001,+5.02500e-001,+4.90000e-001,+2.68125e+000,+2.67500e+000,+3.12500e-002,+0.00000e+000
9.9000000e+000,-6.97500e-001,-7.00000e-001,-1.47500e-001,-1.50000e-001,-1.90000e-001,-1.92500e-001,+5.05000e-001,+5.02500e-001,+2.67500e+000,+2.66875e+000,+2.50000e-002,+0.00000e+000
9.9500000e+000,-7.00000e-001,-7.02500e-001,-1.47500e-001,-1.50000e-001,-1.90000e-001,-1.90000e-001,+5.07500e-001,+5.02500e-001,+2.67500e+000,+2.66875e+000,+2.50000e-002,+0.00000e+000
1.0000000e+001,-6.95000e-001,-7.00000e-001,-1.50000e-001,-1.52500e-001,-1.90000e-001,-1.90000e-001,+5.02500e-001,+5.02500e-001,+2.68125e+000,+2.67500e+000,+2.50000e-002,+0.00000e+000
1.0050000e+001,-6.97500e-001,-7.00000e-001,-1.50000e-001,-1.55000e-001,-1.90000e-001,-1.92500e-001,+5.02500e-001,+5.02500e-001,+2.67500e+000,+2.66875e+000,+2.50000e-002,+0.00000e+000
1.0100000e+001,-6.90000e-001,-6.95000e-001,-1.32500e-001,-1.52500e-001,-1.85000e-001,-1.90000e-001,+5.10000e-001,+5.00000e-001,+2.67500e+000,+2.66875e+000,+2.50000e-002,+0.00000e+000
1.0150000e+001,-6.75000e-001,-6.90000e-001,-6.00000e-002,-1.20000e-001,-1.65000e-001,-1.82500e-001,+5.52500e-001,+5.12500e-001,+2.67500e+000,+2.66875e+000,+2.50000e-002,+0.00000e+000
1.0200000e+001,-6.45000e-001,-6.67500e-001,-1.75000e-002,-4.75000e-002,-1.37500e-001,-1.57500e-001,+5.75000e-001,+5.57500e-001,+2.66875e+000,+2.66875e+000,+3.12500e-002,+0.00000e+000
1.0250000e+001,-6.32500e-001,-6.45000e-001,-1.25000e-002,-1.75000e-002,-1.30000e-001,-1.37500e-001,+5.77500e-001,+5.75000e-001,+2.66875e+000,+2.66875e+000,+2.50000e-002,+0.00000e+000
1.0300000e+001,-5.82500e-001,-6.25000e-001,+3.00000e-002,-2.50000e-003,-1.10000e-001,-1.27500e-001,+6.00000e-001,+5.82500e-001,+2.66875e+000,+2.65625e+000,+2.50000e-002,+0.00000e+000
1.0350000e+001,-5.05000e-001,-5.70000e-001,+6.75000e-002,+4.00000e-002,-8.00000e-002,-1.05000e-001,+6.15000e-001,+6.02500e-001,+2.66250e+000,+2.65625e+000,+3.12500e-002,+0.00000e+000
1.0400000e+001,-4.00000e-001,-4.85000e-001,+1.15000e-001,+7.75000e-002,-4.25000e-002,-7.25000e-002,+6.30000e-001,+6.17500e-001,+2.65625e+000,+2.65000e+000,+2.50000e-002,+0.00000e+000
1.0450000e+001,-3.02500e-001,-3.77500e-001,+1.50000e-001,+1.20000e-001,-7.50000e-003,-3.50000e-002,+6.42500e-001,+6.32500e-001,+2.65625e+000,+2.65000e+000,+2.50000e-002,+0.00000e+000
1.0500000e+001,-2.15000e-001,-2.87500e-001,+1.75000e-001,+1.52500e-001,+2.00000e-002,-2.50000e-003,+6.52500e-001,+6.45000e-001,+2.65000e+000,+2.63750e+000,+3.12500e-002,-6.25000e-003
1.0550000e+001,-1.15000e-001,-1.92500e-001,+2.15000e-001,+1.80000e-001,+4.25000e-002,+2.75000e-002,+6.60000e-001,+6.55000e-001,+2.64375e+000,+2.63750e+000,+2.50000e-002,+0.00000e+000
1.0600000e+001,-5.75000e-002,-1.02500e-001,+2.40000e-001,+2.22500e-001,+6.00000e-002,+5.00000e-002,+6.67500e-001,+6.60000e-001,+2.64375e+000,+2.63750e+000,+2.50000e-002,-6.25000e-003
1.0650000e+001,-2.75000e-002,-4.50000e-002,+2.57500e-001,+2.45000e-001,+6.75000e-002,+6.00000e-002,+6.75000e-001,+6.67500e-001,+2.63750e+000,+2.63125e+000,+2.50000e-002,+0.00000e+000
1.0700000e+001,-1.00000e-002,-2.00000e-002,+2.70000e-001,+2.60000e-001,+7.25000e-002,+6.75000e-002,+6.75000e-001,+6.72500e-001,+2.63750e+000,+2.62500e+000,+2.50000e-002,+0.00000e+000
1.0750000e+001,-7.50000e-003,-1.25000e-002,+2.72500e-001,+2.62500e-001,+7.25000e-002,+7.00000e-002,+6.77500e-001,+6.72500e-001,+2.63125e+000,+2.63125e+000,+3.12500e-002,+0.00000e+000
1.0800000e+001,-1.00000e-002,-1.50000e-002,+2.65000e-001,+2.62500e-001,+7.00000e-002,+6.75000e-002,+6.77500e-001,+6.72500e-001,+2.63750e+000,+2.63125e+000,+2.50000e-002,+0.00000e+000
1.0850000e+001,-7.50000e-003,-1.50000e-002,+2.70000e-001,+2.62500e-001,+7.00000e-002,+6.75000e-002,+6.75000e-001,+6.72500e-001,+2.63125e+000,+2.63125e+000,+3.12500e-002,+0.00000e+000
1.0900000e+001,-7.50000e-003,-1.50000e-002,+2.67500e-001,+2.62500e-001,+7.00000e-002,+6.75000e-002,+6.77500e-001,+6.75000e-001,+2.63750e+000,+2.62500e+000,+1.03125e+000,+3.00000e-001
1.0950000e+001,-1.25000e-002,-1.50000e-002,+2.70000e-001,+2.65000e-001,+6.75000e-002,+6.75000e-002,+6.75000e-001,+6.72500e-001,+2.63125e+000,+2.62500e+000,+1.19375e+000,+1.09375e+000
1.1000000e+001,-1.00000e-002,-1.50000e-002,+2.65000e-001,+2.65000e-001,+7.00000e-002,+6.75000e-002,+6.75000e-001,+6.72500e-001,+2.63125e+000,+2.63125e+000,+1.21875e+000,+1.20625e+000
1.1050000e+001,-1.00000e-002,-1.25000e-002,+2.67500e-001,+2.62500e-001,+6.75000e-002,+6.50000e-002,+6.75000e-001,+6.72500e-001,+2.63125e+000,+2.62500e+000,+1.03750e+000,+2.06250e-001
1.1100000e+001,-1.25000e-002,-1.50000e-002,+2.65000e-001,+2.62500e-001,+6.75000e-002,+6.50000e-002,+6.75000e-001,+6.72500e-001,+2.63125e+000,+2.62500e+000,+1.62500e-001,+3.12500e-002
